dir_name,img_file,bound_left,bound_top,bound_right,bound_bot,pan,roll,tilt,anger,joy,sorrow,surprise,label
170524_0900_101/,G0014894.jpg,2800,972,2863,1045,-5.559526443481445,20.40301513671875,2.2282204627990723,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014894.jpg,2560,1391,2659,1507,11.188737869262695,22.63744926452637,-6.5084428787231445,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0014894.jpg,1060,1214,1145,1312,19.87444877624512,0.3175957202911377,7.869117736816406,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0014894.jpg,3051,1060,3126,1146,10.462116241455078,6.698582172393799,-0.2815026342868805,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014895.jpg,3328,1386,3440,1517,11.190519332885742,4.497818470001222,-5.440954208374023,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014895.jpg,1102,955,1175,1040,3.9708502292633057,-44.35633087158203,2.6772756576538086,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0014895.jpg,894,950,974,1043,16.167545318603516,-2.1455466747283936,-0.42394182085990906,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014895.jpg,2066,972,2131,1048,7.546734809875487,0.986260950565338,12.739277839660645,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014895.jpg,2234,974,2298,1048,12.595041275024414,-20.05530548095703,-1.7027918100357056,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0014895.jpg,1333,989,1413,1082,27.69137954711914,3.3716275691986084,-5.815216541290282,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014895.jpg,3042,1058,3117,1145,32.287155151367195,6.662045001983643,-0.4516269266605377,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014895.jpg,2643,1187,2736,1295,30.11208915710449,12.847760200500488,-14.8999662399292,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014895.jpg,2796,970,2864,1049,2.4811325073242188,22.696556091308594,-5.123959541320801,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014895.jpg,1503,1375,1618,1509,28.64850997924805,1.8598695993423464,-14.15149211883545,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014896.jpg,3334,1389,3446,1519,1.0517022609710691,2.9237852096557617,-3.2165017127990723,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014896.jpg,2234,973,2297,1047,10.43508529663086,-19.930381774902344,-5.3734097480773935,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0014896.jpg,885,952,967,1046,15.261517524719238,-7.907370567321777,-11.357177734375,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014896.jpg,3045,1055,3124,1147,21.1983585357666,7.357913970947266,-0.8569563627243042,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014896.jpg,2068,974,2131,1048,6.711324691772461,4.396857738494873,11.462644577026367,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014896.jpg,2656,1193,2744,1294,5.68396520614624,8.696070671081543,-15.334508895874025,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014896.jpg,1082,1179,1192,1308,34.74420166015625,-17.24067497253418,11.401036262512207,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014896.jpg,2999,968,3070,1051,4.463780403137207,32.943965911865234,-1.0227491855621338,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014896.jpg,1500,1372,1617,1508,28.075313568115234,2.2823755741119385,-16.97603988647461,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014896.jpg,2783,904,2845,977,10.549434661865234,4.976065158843994,-9.65239143371582,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0014896.jpg,2796,977,2860,1052,2.0665526390075684,27.91469764709473,4.644676685333252,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014897.jpg,2231,973,2296,1049,17.018774032592773,-19.3433837890625,-4.422682762145996,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0014897.jpg,3332,1391,3444,1521,1.9205797910690308,3.0055997371673584,-2.8558738231658936,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014897.jpg,892,957,976,1054,12.998138427734375,-5.809418678283691,-3.43953537940979,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014897.jpg,2067,973,2130,1046,4.7863078117370605,2.8514783382415767,10.820302963256836,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014897.jpg,2800,973,2863,1047,-2.461108922958374,19.96005249023437,-1.4667983055114746,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014897.jpg,3045,1057,3121,1147,23.151296615600586,8.661281585693361,-1.5455255508422852,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014897.jpg,1503,1383,1612,1510,29.56849670410156,4.337373256683351,-15.411599159240724,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014898.jpg,3330,1391,3442,1520,3.583861827850342,2.9354023933410645,-4.404319286346436,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014898.jpg,2234,974,2300,1050,7.71355676651001,-20.698001861572266,-0.2677355408668518,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014898.jpg,884,950,975,1057,13.35360622406006,-5.654011249542236,-15.140691757202148,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014898.jpg,2066,974,2130,1048,8.673195838928223,2.3123788833618164,15.355297088623047,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014898.jpg,2390,1059,2468,1150,12.009800910949707,2.327779531478882,-0.8636485934257507,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014898.jpg,3044,1055,3124,1148,19.827865600585934,8.59245777130127,-0.6435935497283936,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014898.jpg,2794,970,2864,1052,0.5917496681213379,22.5659236907959,1.793373942375183,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014898.jpg,1922,1083,1993,1167,56.39016342163086,-1.001179814338684,3.4796018600463867,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014899.jpg,3332,1393,3442,1521,1.7293304204940796,6.0463547706604,-4.0560455322265625,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014899.jpg,2235,972,2299,1047,6.751208782196045,-19.43393898010254,-5.622986316680908,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014899.jpg,886,964,971,1063,16.15461540222168,-3.8832273483276367,-0.16593892872333527,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014899.jpg,2982,961,3042,1030,0.4588265717029572,4.865119934082031,11.031698226928713,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014899.jpg,1872,976,1939,1054,30.89191246032715,16.088506698608402,-12.308366775512695,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014899.jpg,2066,974,2130,1049,7.411365985870361,2.204925060272217,13.156497955322266,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014899.jpg,2798,973,2864,1049,-3.3496298789978027,21.848308563232425,-2.9230654239654537,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014899.jpg,3041,1057,3116,1145,38.45149612426758,7.619375705718994,-2.0548245906829834,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014900.jpg,3327,1388,3440,1520,8.645647048950195,4.94864559173584,-8.100265502929688,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014900.jpg,2235,976,2299,1050,6.8496360778808585,-19.562599182128906,1.6943466663360596,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014900.jpg,2065,974,2129,1049,10.106767654418944,2.017669916152954,11.567606925964355,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014900.jpg,3046,1057,3122,1146,22.24187469482422,8.005047798156737,-2.646327495574951,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014900.jpg,881,954,973,1061,14.504437446594238,-8.409333229064941,-13.1771879196167,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014900.jpg,713,1272,828,1406,17.185487747192386,-16.620468139648438,1.497060775756836,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014900.jpg,2797,974,2862,1050,0.3499450981616974,25.292028427124023,-0.6074835062026978,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014900.jpg,1856,993,1917,1064,18.42239570617676,10.532943725585938,-14.994683265686035,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0014901.jpg,881,957,971,1061,15.895513534545898,-6.776237964630128,-12.385873794555664,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014901.jpg,2067,973,2130,1047,5.027643203735352,2.134993314743042,8.190286636352539,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014901.jpg,2237,972,2302,1047,-2.3487389087677,-18.700551986694336,-5.560032844543457,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014901.jpg,2792,969,2859,1047,8.140902519226074,18.77015686035156,4.0424485206604,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014901.jpg,3043,1058,3118,1146,29.20406913757324,9.770419120788574,-0.07094412297010423,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014902.jpg,2236,974,2301,1048,2.2201707363128658,-18.58424949645996,-2.4174065589904785,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014902.jpg,712,1268,826,1401,23.15053939819336,-2.459628105163574,-7.320616722106934,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014902.jpg,881,958,972,1064,11.042236328125,-8.355951309204103,-8.24648380279541,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014902.jpg,2065,974,2130,1049,6.754497528076173,2.8254992961883545,11.374275207519533,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014902.jpg,3045,1057,3122,1146,22.759784698486328,7.526333332061768,-2.2802717685699463,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014902.jpg,2388,1065,2461,1149,26.75665664672852,5.81956148147583,2.290114164352417,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014902.jpg,2795,974,2856,1046,6.011573791503906,19.96979331970215,5.88077449798584,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014902.jpg,1340,1007,1425,1106,20.975900650024414,22.49189758300781,-14.256373405456545,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0014903.jpg,2233,976,2297,1050,13.91627597808838,-19.529390335083008,-0.12430469691753387,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014903.jpg,880,958,969,1061,17.622453689575195,-6.738257884979247,-9.911291122436523,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014903.jpg,2064,975,2128,1049,11.039178848266602,2.576813220977783,11.880044937133787,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014903.jpg,711,1263,829,1399,20.780244827270508,-4.067642688751222,-4.753451347351074,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014903.jpg,2790,972,2856,1048,8.037885665893555,19.311891555786133,9.213164329528807,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014903.jpg,1850,979,1917,1057,29.132221221923828,17.175498962402347,-8.860939025878906,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014903.jpg,2390,1062,2467,1152,14.905767440795898,6.217193603515625,-0.9202077388763428,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014903.jpg,3052,1062,3126,1148,11.449814796447756,7.055243492126465,1.8913428783416748,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0014904.jpg,2236,973,2300,1048,2.5510454177856445,-19.780590057373047,-3.702815532684326,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014904.jpg,2066,974,2130,1049,7.565721988677978,3.4972412586212163,10.11075210571289,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014904.jpg,877,957,968,1063,19.41626167297364,-8.792733192443848,-10.71525764465332,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014904.jpg,1851,978,1918,1056,28.04595184326172,15.450899124145508,-11.937250137329102,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014904.jpg,703,1255,821,1392,32.36450958251953,0.7443124651908875,-15.269757270812988,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014904.jpg,2789,970,2859,1051,6.534210681915282,20.378087997436523,8.98674488067627,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014905.jpg,2237,975,2300,1049,2.344000101089477,-19.69007110595703,-1.1823723316192627,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0014905.jpg,2067,973,2132,1049,4.232209205627441,3.384216785430908,8.401251792907715,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014905.jpg,704,1252,824,1392,28.8267879486084,-1.0386589765548706,-18.54378318786621,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014905.jpg,878,958,970,1065,16.907258987426758,-9.813620567321776,-8.454137802124022,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014905.jpg,2795,973,2864,1053,-8.129905700683594,26.10285949707031,5.034525394439697,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014905.jpg,1848,978,1916,1057,28.37078285217285,16.539861679077152,-14.118913650512695,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014905.jpg,3053,1062,3126,1147,11.21035099029541,10.655351638793944,-2.3125989437103267,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0014905.jpg,2770,887,2832,959,13.15473175048828,10.637243270874023,3.083449363708496,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014905.jpg,1591,1738,1715,1882,81.22549438476562,50.32717895507813,-25.562562942504893,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0014906.jpg,882,961,967,1059,17.80385971069336,-10.055859565734863,-4.2683610916137695,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014906.jpg,1505,1665,1653,1837,17.024328231811527,-24.68264389038086,-16.546489715576172,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014906.jpg,2067,973,2133,1050,5.258423805236816,2.720707893371582,8.345552444458008,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014906.jpg,2236,975,2299,1048,5.732383728027344,-19.985204696655273,-4.692079067230225,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014906.jpg,713,1268,827,1399,20.62301254272461,-4.023216724395752,-3.6012213230133057,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014906.jpg,506,1007,598,1113,-1.4608584642410278,-1.7542095184326172,-1.723812460899353,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014906.jpg,2792,970,2860,1050,-0.975042998790741,23.603775024414066,5.563659191131592,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014906.jpg,2994,967,3058,1041,9.046335220336914,3.734177350997925,2.4312736988067627,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014906.jpg,3054,1063,3126,1147,6.816477298736572,7.532924175262451,-3.313239336013794,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014906.jpg,2750,892,2811,963,-9.897088050842283,4.920767784118652,1.4446873664855957,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014907.jpg,675,1248,800,1393,3.772305011749268,-28.44944953918457,6.199146747589111,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_0900_101/,G0014907.jpg,875,953,969,1062,17.831470489501953,-13.087194442749025,-9.793133735656738,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014907.jpg,2237,973,2301,1047,1.6011550426483154,-19.47203063964844,-5.752293586730957,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014907.jpg,2063,974,2126,1047,2.536048412322998,-12.035689353942873,1.347113847732544,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014907.jpg,2787,963,2857,1043,7.65316915512085,17.63420295715332,13.46806812286377,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_0900_101/,G0014907.jpg,2994,966,3056,1038,19.88730812072754,2.6052134037017822,3.5290286540985107,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
